Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:18,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:18
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    That never words were music to thine ear,"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:19,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:19
To:
email@somewhere.com
You received a text message from name (+12125559371)
    What, will you walk with me about the town,"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:20,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:20
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Proceed, Solinus, to procure my fall"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:21,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:21
To:
email@somewhere.com
You received a text message from name (+12125559371)
OF SYRACUSE"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:22,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:22
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Hast thou so crack'd and splitted my poor tongue"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:23,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:23
To:
email@somewhere.com
You received a text message from name (+12125559371)
    To see a reverend Syracusian merchant,"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:24,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:24
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Where I will walk till thou return to me."
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:25,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:25
To:
email@somewhere.com
You received a text message from name (+12125559371)
OF SYRACUSE"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:26,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:26
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    And from the mart he's somewhere gone to dinner."
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:27,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:27
To:
email@somewhere.com
You received a text message from name (+12125559371)
    that claims me, one that haunts me, one that will have me."
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:28,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:28
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
OF SYRACUSE"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:29,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:29
To:
email@somewhere.com
You received a text message from name (+12125559371)
    And therefore comes it that his head is light."
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:30,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:30
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
Second Merchant"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:31,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:31
To:
email@somewhere.com
You received a text message from name (+12125559371)
    Enter ADRIANA and LUCIANA"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:32,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:32
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
OF EPHESUS"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:33,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:33
To:
email@somewhere.com
You received a text message from name (+12125559371)
    Had not their bark been very slow of sail;"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:34,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:34
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    idiot, patch!"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:35,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:35
To:
email@somewhere.com
You received a text message from name (+12125559371)
DROMIO OF SYRACUSE"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:36,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:36
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Go bear him hence. Sister, go you with me."
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:37,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:37
To:
email@somewhere.com
You received a text message from name (+12125559371)
OF EPHESUS"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:38,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:38
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Besides, I have some business in the town."
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:39,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:39
To:
email@somewhere.com
You received a text message from name (+12125559371)
ACT IV"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:40,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:40
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Ay, ay, he told his mind upon mine ear:"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:41,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:41
To:
email@somewhere.com
You received a text message from name (+12125559371)
ANGELO"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:42,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:42
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
DROMIO OF SYRACUSE"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:43,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:43
To:
email@somewhere.com
You received a text message from name (+12125559371)
    ANTIPHOLUS"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:44,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:44
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
Second Merchant"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:45,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:45
To:
email@somewhere.com
You received a text message from name (+12125559371)
    Even in the strength and height of injury!"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:46,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:46
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Whilst upon me the guilty doors were shut"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:47,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:47
To:
email@somewhere.com
You received a text message from name (+12125559371)
    Who would be jealous then of such a one?"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:48,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:48
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    O, that thou wert not, poor distressed soul!"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:49,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:49
To:
email@somewhere.com
You received a text message from name (+12125559371)
    I long that we were safe and sound aboard."
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:50,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:50
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Master, here's the gold you sent me for. What, have"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:51,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:51
To:
email@somewhere.com
You received a text message from name (+12125559371)
    Soul-killing witches that deform the body,"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:52,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:52
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    For, since the mortal and intestine jars"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:53,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:53
To:
email@somewhere.com
You received a text message from name (+12125559371)
DUKE SOLINUS"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:54,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:54
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Exit"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:55,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:55
To:
email@somewhere.com
You received a text message from name (+12125559371)
OF EPHESUS"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:56,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:56
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Is wander'd forth, in care to seek me out"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:57,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:57
To:
email@somewhere.com
You received a text message from name (+12125559371)
    aspect to the hot breath of Spain; who sent whole"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 8:58,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:58
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Of such a burden, male twins, both alike:"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 8:59,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 8:59
To:
email@somewhere.com
You received a text message from name (+12125559371)
    I to the world am like a drop of water"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:00,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:00
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    I am possess'd with an adulterate blot;"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:01,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:01
To:
email@somewhere.com
You received a text message from name (+12125559371)
    By the way we met"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:02,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:02
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
DROMIO OF SYRACUSE"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:03,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:03
To:
email@somewhere.com
You received a text message from name (+12125559371)
    I would I were senseless, sir, that I might not feel"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:04,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:04
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
DROMIO OF SYRACUSE"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:05,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:05
To:
email@somewhere.com
You received a text message from name (+12125559371)
    to the world's end will have bald followers."
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:06,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:06
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    For gazing on your beams, fair sun, being by."
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:07,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:07
To:
email@somewhere.com
You received a text message from name (+12125559371)
LUCIANA"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:08,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:08
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    I think you are all mated or stark mad."
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:09,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:09
To:
email@somewhere.com
You received a text message from name (+12125559371)
    Peruse the traders, gaze upon the buildings,"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:10,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:10
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    For with long travel I am stiff and weary."
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:11,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:11
To:
email@somewhere.com
You received a text message from name (+12125559371)
Second Merchant"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:12,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:12
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
LUCIANA"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:13,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:13
To:
email@somewhere.com
You received a text message from name (+12125559371)
    Excludes all pity from our threatening looks."
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:14,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:14
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    I have convey'd aboard; and I have bought"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:15,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:15
To:
email@somewhere.com
You received a text message from name (+12125559371)
    With what persuasion did he tempt thy love?"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:16,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:16
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
DROMIO OF SYRACUSE"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:17,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:17
To:
email@somewhere.com
You received a text message from name (+12125559371)
DROMIO OF SYRACUSE"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:18,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:18
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
LUCIANA"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:19,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:19
To:
email@somewhere.com
You received a text message from name (+12125559371)
    I am not partial to infringe our laws:"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:20,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:20
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
DROMIO OF SYRACUSE"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:21,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:21
To:
email@somewhere.com
You received a text message from name (+12125559371)
    Wouldst thou not spit at me and spurn at me"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:22,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:22
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    I will not hence and leave my husband here:"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:23,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:23
To:
email@somewhere.com
You received a text message from name (+12125559371)
DROMIO OF SYRACUSE"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:24,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:24
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    me, I could find in my heart to stay here still and"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:25,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:25
To:
email@somewhere.com
You received a text message from name (+12125559371)
    [Within] And you said no."
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:26,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:26
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
OF EPHESUS"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:27,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:27
To:
email@somewhere.com
You received a text message from name (+12125559371)
    ANTIPHOLUS"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:28,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:28
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    and 'rests them; he, sir, that takes pity on decayed"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:29,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:29
To:
email@somewhere.com
You received a text message from name (+12125559371)
    ANTIPHOLUS"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:30,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:30
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Apparel vice like virtue's harbinger;"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:31,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:31
To:
email@somewhere.com
You received a text message from name (+12125559371)
    Consider how it stands upon my credit."
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:32,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:32
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    And charged him with a thousand marks in gold,"
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:33,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:33
To:
email@somewhere.com
You received a text message from name (+12125559371)
    The hours come back! that did I never hear."
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:34,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:34
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Behind the ditches of the abbey here."
Text : name (+12125559371),name (+12125559371) - txtForward <noreply@txtForwa,email@somewhere.com,12/19/2014 9:35,,"Subject:
Text : name (+12125559371)
From:
name (+12125559371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:35
To:
email@somewhere.com
You received a text message from name (+12125559371)
    How is the man esteemed here in the city?"
Text : 212-555-9371 (212-555-9371),212-555-9371 (212-555-9371) - txtForward <noreply,email@somewhere.com,12/19/2014 9:36,,"Subject:
Text : 212-555-9371 (212-555-9371)
From:
212-555-9371 (212-555-9371) - txtForward <noreply@txtForward.com>
Date:
12/19/2014 9:36
To:
email@somewhere.com
You sent a text message to 212-555-9371 (212-555-9371)
    Beaten the maids a-row and bound the doctor"
